"Word","Valence_lang","Arousal_lang","Dominance_lang","Valence_fam","Arousal_fam","Dominance_fam","Valence_mean","Arousal_mean","Dominance_mean"
"agreement",0.639304347826087,0.449782608695652,0.617565217391304,0.630230769230769,0.456615384615385,0.637,0.649857142857143,0.462,0.619285714285714
"accident",0.21275,0.783,0.443,0.169166666666667,0.819333333333333,0.439666666666667,0.256333333333333,0.746666666666667,0.446333333333333
"accumulator",0.48,0.425,0.442,0.48,0.425,0.442,0.48,0.425,0.442
"acoustic level",0.508,0.667333333333333,0.706,0.507999999999908,0.667333333333213,0.705999999999872,0.508,0.667333333333333,0.706
"sound level",0.508,0.667333333333333,0.706,0.507999999999908,0.667333333333213,0.705999999999872,0.508,0.667333333333333,0.706
"noise level",0.508,0.667333333333333,0.706,0.507999999999908,0.667333333333213,0.705999999999872,0.508,0.667333333333333,0.706
"loudness",0.551513725490196,0.665749019607843,0.71,0.556857142857097,0.674421768707423,0.719183673469324,0.547,0.669783333333333,0.7154
"sound pressure level",0.508,0.667333333333333,0.706,0.507999999999908,0.667333333333213,0.705999999999872,0.508,0.667333333333333,0.706
"intensity",0.487513725490196,0.583866666666667,0.631882352941177,0.501714285714246,0.587183673469336,0.636612244897904,0.4926,0.600183333333333,0.649
"acoustic",0.611,0.33,0.509,0.611,0.33,0.509,0.611,0.33,0.509
"deed",0.703258241758242,0.625340659340659,0.786769230769231,0.705367346938775,0.619020408163265,0.790387755102041,0.6878125,0.630625,0.7735625
"management",0.451952380952381,0.449428571428571,0.563238095238095,0.473285714285714,0.441714285714286,0.581142857142857,0.507,0.433333333333333,0.626666666666667
"advertisement",0.6788,0.6374,0.6594,0.693,0.64475,0.66625,0.764,0.6815,0.7005
"advice",0.72456,0.38128,0.60724,0.7123,0.3929,0.6308,0.713888888888889,0.391222222222222,0.624444444444444
"agricultural pest",0.188,0.68,0.452,0.188,0.68,0.452,0.188,0.68,0.452
"agriculture",0.781,0.327,0.297,0.781,0.327,0.297,0.781,0.327,0.297
"air",0.667482080637133,0.355774514683922,0.461881035340966,0.653705882352941,0.367113810741688,0.476943734015345,0.64985857142856,0.361959999999995,0.443949999999994
"aircraft",0.578,0.5,0.5385,0.578,0.5,0.5385,0.578,0.5,0.5385
"aerodrome",0.729,0.684,0.682,0.729,0.684,0.682,0.729,0.684,0.682
"alarm",0.354,0.797,0.6385,0.354,0.797,0.6385,0.354,0.797,0.6385
"alluvion",0.226181818181818,0.779818181818182,0.596545454545455,0.218526315789474,0.779052631578947,0.601368421052632,0.236571428571425,0.780857142857132,0.589999999999992
"flooding",0.262545454545455,0.783454545454546,0.573636363636364,0.260631578947368,0.783263157894737,0.574842105263158,0.26514285714285,0.783714285714263,0.571999999999984
"amphibian",0.479,0.346,0.445,0.479,0.346,0.445,0.479,0.346,0.445
"analysis",0.633,0.559,0.594,0.633,0.559,0.594,0.633,0.559,0.594
"angling",0.677,0.283,0.405,0.677,0.283,0.405,0.677,0.283,0.405
"fishing",0.651,0.3455,0.4525,0.651,0.3455,0.4525,0.651,0.3455,0.4525
"animal husbandry",0.724,0.404,0.4535,0.724,0.404,0.4535,0.724,0.404,0.4535
"animal manure",0.25,0.471,0.241,0.25,0.471,0.241,0.25,0.471,0.241
"animal",0.214,0.78,0.732,0.214,0.78,0.732,0.214,0.78,0.732
"nursery",0.793656565656566,0.424828282828283,0.354010101010101,0.754464285714277,0.409714285714281,0.370464285714282,0.788999999998933,0.409519999999488,0.374079999999503
"plant nursery",0.841272727272727,0.401636363636364,0.389727272727273,0.811142857142851,0.399142857142854,0.390142857142854,0.777999999999407,0.396399999999716,0.390599999999724
"distribution area",0.577846153846154,0.353846153846154,0.553846153846154,0.57225,0.37675,0.604,0.565,0.358,0.5912
"ambit",0.577846153846154,0.353846153846154,0.553846153846154,0.57225,0.37675,0.604,0.565,0.358,0.5912
"artificial lake",0.531,0.276,0.462,0.531,0.276,0.462,0.531,0.276,0.462
"ash",0.4685,0.2595,0.3535,0.4685,0.2595,0.3535,0.4685,0.2595,0.3535
"public house",0.509142857142857,0.557285714285714,0.477571428571429,0.5064,0.5494,0.4786,0.508,0.554,0.478
"pub",0.509142857142857,0.557285714285714,0.477571428571429,0.5064,0.5494,0.4786,0.508,0.554,0.478
"beer parlour",0.509142857142857,0.557285714285714,0.477571428571429,0.5064,0.5494,0.4786,0.508,0.554,0.478
"free-base",0.6435,0.39675,0.58325,0.6435,0.39675,0.58325,0.6435,0.39675,0.58325
"establish",0.684178885630499,0.434819648093842,0.610112903225806,0.669346153846154,0.441065384615385,0.624580769230769,0.672625,0.4292375,0.615295833333333
"found",0.617530844155844,0.425786525974026,0.637401785714286,0.63715,0.447585,0.653155,0.637944444444444,0.432538888888889,0.64395
"freebase",0.6435,0.39675,0.58325,0.6435,0.39675,0.58325,0.6435,0.39675,0.58325
"base",0.644163636363636,0.403235227272727,0.5835875,0.606441176470588,0.405697058823529,0.566326470588235,0.6175,0.396256666666667,0.57337
"basis",0.417,0.37,0.291,0.417,0.37,0.291,0.417,0.37,0.291
"battery",0.479428571428571,0.416828571428571,0.441142857142857,0.47875,0.407125,0.440125,0.478333333333333,0.401166666666667,0.4395
"bay",0.613913043478261,0.369608695652174,0.463391304347826,0.653666666666667,0.3705,0.494833333333333,0.6312,0.373,0.4664
"beach",0.796,0.31,0.375,0.796,0.31,0.375,0.796,0.31,0.375
"plague",0.148666666666667,0.779333333333333,0.464,0.148666666666667,0.779333333333333,0.464,0.148666666666667,0.779333333333333,0.464
"oppress",0.129,0.829,0.47,0.129,0.829,0.47,0.129,0.829,0.47
"beef cattle",0.622,0.34,0.445,0.622,0.34,0.445,0.622,0.34,0.445
"bee",0.517449999142271,0.508199999160415,0.309599999490311,0.513199999757865,0.506866666429653,0.310599999856116,0.513624999993245,0.506999999993388,0.310499999995986
"beetle",0.30635,0.4208,0.27295,0.302128205128205,0.437230769230769,0.267358974358974,0.307583333333333,0.416,0.274583333333333
"bearing",0.59830303030303,0.312378787878788,0.536106060606061,0.590791666666667,0.324833333333333,0.543208333333333,0.572416666666667,0.348083333333333,0.573333333333333
"comportment",0.528666666666667,0.395333333333333,0.607333333333333,0.528666666666667,0.395333333333333,0.607333333333333,0.528666666666667,0.395333333333333,0.607333333333333
"bicycle",0.661285714285714,0.424428571428571,0.44525,0.667897959183673,0.440775510204082,0.445142857142857,0.6665,0.43225,0.43425
"bike",0.661285714285714,0.424428571428571,0.44525,0.659081632653061,0.418979591836735,0.445285714285714,0.6665,0.43225,0.43425
"cycle",0.636765306122449,0.423755102040816,0.4165,0.62587012987013,0.413168831168831,0.408727272727273,0.6436,0.4326,0.4096
"black coal",0.36,0.241,0.34,0.36,0.241,0.34,0.36,0.241,0.34
"blood",0.489875,0.484,0.501,0.489875,0.484,0.501,0.489875,0.484,0.501
"boating",0.841,0.47,0.72,0.841,0.47,0.72,0.841,0.47,0.72
"boiler",0.441346153846154,0.535451923076923,0.405769230769231,0.4386,0.5342,0.4034,0.447666666666667,0.538333333333333,0.411222222222222
"book",0.640821428571429,0.354607142857143,0.528178571428571,0.659727272727273,0.333909090909091,0.543909090909091,0.700125,0.275375,0.543125
"accounting",0.52,0.214,0.592,0.52,0.214,0.592,0.52,0.214,0.592
"accountancy",0.52,0.214,0.592,0.52,0.214,0.592,0.52,0.214,0.592
"border",0.516909090909091,0.372090909090909,0.562757575757576,0.51625,0.3679375,0.564125,0.4845,0.389625,0.489
"crevice",0.324338888888889,0.559466666666667,0.366083333333333,0.321682352941176,0.562964705882353,0.364176470588235,0.321682352941176,0.562964705882353,0.364176470588235
"anal cleft",0.3315,0.548,0.3375,0.3315,0.548,0.3375,0.3315,0.548,0.3375
"butt-crack",0.3315,0.548,0.3375,0.3315,0.548,0.3375,0.3315,0.548,0.3375
"butt crack",0.3315,0.548,0.3375,0.3315,0.548,0.3375,0.3315,0.548,0.3375
"buttcrack",0.3315,0.548,0.3375,0.3315,0.548,0.3375,0.3315,0.548,0.3375
"boron",0.583,0.225,0.312,0.583,0.225,0.312,0.583,0.225,0.312
"botanical",0.641333333333333,0.239666666666667,0.494,0.641333333333333,0.239666666666667,0.494,0.641333333333333,0.239666666666667,0.494
"botanic",0.641333333333333,0.239666666666667,0.494,0.641333333333333,0.239666666666667,0.494,0.641333333333333,0.239666666666667,0.494
"sovereign state",0.569028571428571,0.351657142857143,0.655285714285714,0.572066666666667,0.355666666666667,0.6662,0.593166666666667,0.370166666666667,0.663
"nation",0.555978571428572,0.365620779220779,0.570081168831169,0.552691666666667,0.366854166666667,0.57045,0.579738095238095,0.373880952380952,0.619857142857143
"brook",0.5254,0.50988,0.52284,0.506230769230769,0.525769230769231,0.521769230769231,0.542375,0.506375,0.53
"drake",0.594,0.337,0.236,0.594,0.337,0.236,0.594,0.337,0.236
"marsh",0.311,0.464,0.378,0.311,0.464,0.378,0.311,0.464,0.378
"bog",0.311,0.464,0.378,0.311,0.464,0.378,0.311,0.464,0.378
"belly",0.449736263736264,0.443120879120879,0.457285714285714,0.447476744186046,0.437930232558139,0.452726744186046,0.434235294117457,0.424235294117461,0.442588235293924
"stomach",0.474672435897436,0.438785897435897,0.448783333333333,0.490194867682437,0.436274258219726,0.460229350441058,0.503700980392062,0.474867647058731,0.489460784313629
"bedbug",0.2897,0.4856,0.2509,0.291692307692308,0.477846153846154,0.253538461538462,0.292166666666667,0.476,0.254166666666667
"bug",0.279617647058824,0.516235294117647,0.270441176470588,0.286623076923077,0.490261538461538,0.274784615384615,0.274533333333333,0.53,0.286733333333333
"hemipterous insect",0.2934,0.4712,0.2558,0.297384615384615,0.455692307692308,0.261076923076923,0.298333333333333,0.452,0.262333333333333
"building",0.617,0.449444444444444,0.643111111111111,0.6995,0.5075,0.6845,0.6995,0.5075,0.6845
"business",0.666726732673267,0.543116831683168,0.678627722772277,0.6756,0.549166666666667,0.67055,0.678124999999687,0.544437499999741,0.666156249999657
"cable",0.483666666666667,0.317666666666667,0.345666666666667,0.483666666666667,0.317666666666667,0.345666666666667,0.483666666666667,0.317666666666667,0.345666666666667
"costly",0.8214,0.454133333333333,0.600133333333333,0.7525,0.465,0.5925,0.71,0.475333333333333,0.580333333333333
"expensive",0.722,0.469529411764706,0.617411764705882,0.803333333333333,0.454666666666667,0.6085,0.752,0.4765,0.61525
"carbon",0.302,0.186,0.342,0.302,0.186,0.342,0.302,0.186,0.342
"cartography",0.6543,0.3232,0.5265,0.673777777777778,0.312222222222222,0.511222222222222,0.673777777777778,0.312222222222222,0.511222222222222
"catastrophe",0.124666666666667,0.932,0.591,0.114,0.922,0.5515,0.114,0.922,0.5515
"catchment area",0.551999999999988,0.230999999999995,0.397999999999991,0.551999999983751,0.2309999999932,0.397999999988284,0.551999999999929,0.23099999999997,0.397999999999949
"basin",0.515249999999998,0.339749999999999,0.401999999999999,0.514333333330625,0.332499999998867,0.410333333331381,0.510999999999986,0.343799999999994,0.39999999999999
"basement",0.51,0.277,0.406,0.51,0.277,0.406,0.51,0.277,0.406
"cell",0.591779220779221,0.415877922077922,0.496724675324675,0.589775,0.4020875,0.511075,0.586866666666667,0.412466666666667,0.4988
"ceramics",0.56925,0.242714285714286,0.363607142857143,0.565125,0.2355,0.353875,0.565125,0.2355,0.353875
"crockery",0.5625,0.23,0.3465,0.5625,0.23,0.3465,0.5625,0.23,0.3465
"earthenware",0.568916666666667,0.242111111111111,0.36275,0.56425,0.233666666666667,0.351416666666667,0.56425,0.233666666666667,0.351416666666667
"board",0.570944520704644,0.309563886982384,0.48303167181423,0.564515606060606,0.312530703030303,0.485219466666667,0.567917166666667,0.308133773333333,0.476441413333333
"circuit board",0.543,0.253,0.4468,0.546,0.249,0.4495,0.546,0.249,0.4495
"circuit card",0.543,0.253,0.4468,0.546,0.249,0.4495,0.546,0.249,0.4495
"map",0.622305660377358,0.284241509433962,0.440750943396226,0.620813492063492,0.288365079365079,0.458115079365079,0.628198830409357,0.29927485380117,0.462748538011696
"child",0.688,0.423941176470588,0.499529411764706,0.70825,0.42275,0.45925,0.701333333333333,0.419333333333333,0.457666666666667
"boy",0.872,0.428333333333333,0.451333333333333,0.864,0.422,0.459,0.852,0.4125,0.4705
"childhood",0.75,0.399,0.37,0.75,0.399,0.37,0.75,0.399,0.37
"chimney",0.556285714285714,0.305428571428571,0.283285714285714,0.562285714285714,0.326571428571429,0.325714285714286,0.53625,0.32,0.327
"pipe",0.562,0.313,0.2775,0.555,0.322,0.295,0.562,0.313,0.2775
"church",0.612,0.269,0.66,0.612,0.269,0.66,0.612,0.269,0.66
"church building",0.612,0.269,0.66,0.612,0.269,0.66,0.612,0.269,0.66
"city",0.573857142857143,0.394285714285714,0.637285714285714,0.582692307692308,0.376384615384615,0.654692307692308,0.548333333333333,0.446,0.587
"classification",0.54,0.592,0.68,0.54,0.592,0.68,0.54,0.592,0.68
"cleanser",0.458,0.304,0.426,0.458,0.304,0.426,0.458,0.304,0.426
"apparel",0.646972972972973,0.290432432432432,0.375810810810811,0.6525625,0.3083125,0.3860625,0.654857142857143,0.300857142857143,0.379571428571429
"clothing",0.665506906906907,0.320640840840841,0.39276036036036,0.645666666666667,0.311916666666667,0.381875,0.648357142857143,0.312357142857143,0.385321428571429
"clothes",0.716990990990991,0.362135135135135,0.41681981981982,0.693833333333333,0.356916666666667,0.410458333333333,0.700952380952381,0.359619047619048,0.413190476190476
"garments",0.702972972972973,0.308405405405405,0.390459459459459,0.6335,0.29275,0.371375,0.654857142857143,0.300857142857143,0.379571428571429
"dress",0.721405405405405,0.336024182076814,0.418055476529161,0.7241,0.35775,0.439075,0.728371428571429,0.359371428571429,0.440714285714286
"attire",0.756596911196911,0.331960617760618,0.414138223938224,0.719884615384615,0.344019230769231,0.411240384615385,0.731971428571429,0.341771428571429,0.413114285714286
"garment",0.716990990990991,0.362135135135135,0.41681981981982,0.693833333333333,0.356916666666667,0.410458333333333,0.700952380952381,0.359619047619048,0.413190476190476
"coast",0.542,0.304,0.204,0.542,0.304,0.204,0.542,0.304,0.204
"seaside",0.542,0.304,0.204,0.542,0.304,0.204,0.542,0.304,0.204
"coating",0.518,0.4914,0.5834,0.417,0.5544,0.5734,0.4925,0.50425,0.58025
"cladding",0.62,0.44,0.596,0.62,0.44,0.596,0.62,0.44,0.596
"cipher",0.583,0.308,0.491,0.583,0.308,0.491,0.583,0.308,0.491
"coke",0.4665,0.529214285714286,0.427357142857143,0.4665,0.529214285714286,0.427357142857143,0.4665,0.529214285714286,0.427357142857143
"cold",0.659222222222222,0.402833333333333,0.5505,0.5896,0.3856,0.5066,0.5896,0.3856,0.5066
"chill",0.688944444444444,0.492833333333333,0.571083333333333,0.714666666666667,0.483666666666667,0.586833333333333,0.714666666666667,0.483666666666667,0.586833333333333
"colour",0.585117647058824,0.323882352941177,0.404882352941176,0.622181818181818,0.324,0.414909090909091,0.612222222222222,0.319777777777778,0.415333333333333
"color",0.585117647058824,0.323882352941177,0.404882352941176,0.622181818181818,0.324,0.414909090909091,0.612222222222222,0.319777777777778,0.415333333333333
"compaction",0.646,0.521,0.579,0.646,0.521,0.579,0.646,0.521,0.579
"compensation",0.551333333333333,0.5702,0.666933333333333,0.54625,0.5725,0.6685,0.6225,0.538,0.645
"conservation",0.667,0.51,0.686,0.667,0.51,0.686,0.667,0.51,0.686
"contamination",0.158947368421053,0.641157894736842,0.450368421052632,0.1515,0.648625,0.467875,0.1315,0.65125,0.42325
"collaboration",0.847,0.473,0.686,0.847,0.473,0.686,0.847,0.473,0.686
"cork",0.353,0.278666666666667,0.317333333333333,0.353,0.278666666666667,0.317333333333333,0.353,0.278666666666667,0.317333333333333
"bottle stopper",0.347,0.25,0.281,0.347,0.25,0.281,0.347,0.25,0.281
"bottle cork",0.347,0.25,0.281,0.347,0.25,0.281,0.347,0.25,0.281
"cost",0.380857142857143,0.532,0.564142857142857,0.3645,0.5415,0.569,0.3645,0.5415,0.569
"coverage",0.615,0.382,0.583,0.615,0.382,0.583,0.615,0.382,0.583
"covering",0.601446428571429,0.363776785714286,0.571357142857143,0.580736111111111,0.365541666666667,0.570375,0.579761904761905,0.361785714285714,0.565309523809524
"craft",0.561,0.544,0.69,0.561,0.544,0.69,0.561,0.544,0.69
"criminality",0.103,0.9015,0.569,0.103,0.9015,0.569,0.103,0.9015,0.569
"crime",0.122,0.863,0.58,0.122,0.863,0.58,0.122,0.863,0.58
"crossing place",0.428973557196633,0.313980645593806,0.369977193852574,0.42899095869239,0.313993382352938,0.369992202135628,0.42899095869239,0.313993382352938,0.369992202135628
"crop",0.5885,0.4575,0.501,0.5885,0.4575,0.501,0.5885,0.4575,0.501
"breeding",0.633666666666667,0.439666666666667,0.485166666666667,0.6156,0.4468,0.4915,0.633666666666667,0.439666666666667,0.485166666666667
"civilisation",0.753,0.304,0.675,0.753,0.304,0.675,0.753,0.304,0.675
"civilization",0.753,0.304,0.675,0.753,0.304,0.675,0.753,0.304,0.675
"feather",0.596608630952381,0.257212797619048,0.296041666666667,0.584982142857143,0.271517857142857,0.304178571428571,0.580009259259259,0.281324074074074,0.314648148148148
"plumage",0.580172619047619,0.274318452380952,0.300895833333333,0.591494047619048,0.265934523809524,0.278869047619048,0.582342592592593,0.272657407407407,0.299092592592593
"feathers",0.600666666666667,0.272333333333333,0.267666666666667,0.600666666666667,0.272333333333333,0.267666666666667,0.600666666666667,0.272333333333333,0.267666666666667
"cyclone",0.27075,0.8615,0.74125,0.27075,0.8615,0.74125,0.253333333333333,0.883333333333333,0.756
"dam",0.372470588235294,0.442411764705882,0.453411764705882,0.3666,0.4422,0.4414,0.3666,0.4422,0.4414
"plug",0.57,0.44075,0.401,0.57,0.44075,0.401,0.57,0.44075,0.401
"power plug",0.57,0.44075,0.401,0.57,0.44075,0.401,0.57,0.44075,0.401
"electrical plug",0.57,0.44075,0.401,0.57,0.44075,0.401,0.57,0.44075,0.401
"damage",0.120777777777778,0.641555555555556,0.294333333333333,0.102375,0.62925,0.28875,0.108142857142857,0.638142857142857,0.299857142857143
"debt",0.326363636363636,0.573545454545454,0.450363636363636,0.353333333333333,0.579833333333333,0.511333333333333,0.3382,0.5742,0.4748
"choice",0.7383125,0.5310625,0.69425,0.798090909090909,0.572363636363636,0.704818181818182,0.753714285714286,0.543571428571429,0.686428571428571
"conclusion",0.630333333333333,0.498,0.676,0.630333333333333,0.498,0.676,0.630333333333333,0.498,0.676
"decontamination",0.517,0.556,0.473,0.517,0.556,0.473,0.517,0.556,0.473
"decree",0.617,0.414666666666667,0.74825,0.607444444444444,0.422666666666667,0.746888888888889,0.6082,0.4256,0.7498
"deer",0.5677,0.3798,0.3362,0.571,0.37575,0.3375,0.5655,0.3825,0.335333333333333
"caribou",0.583,0.375,0.292,0.583,0.375,0.292,0.583,0.375,0.292
"demand",0.528444444444444,0.517055555555556,0.575666666666667,0.546714285714286,0.510571428571429,0.578857142857143,0.533666666666667,0.517166666666667,0.572333333333333
"desert",0.13,0.4,0.221,0.13,0.4,0.221,0.13,0.4,0.221
"detection",0.59,0.484,0.56825,0.59,0.484,0.56825,0.59,0.484,0.56825
"dictionary",0.5446875,0.309125,0.577125,0.549,0.333428571428571,0.578142857142857,0.553666666666667,0.304666666666667,0.549
"diffusion",0.463,0.599,0.584,0.463,0.599,0.584,0.463,0.599,0.584
"directive",0.6068,0.4952,0.782,0.6068,0.4952,0.782,0.6068,0.4952,0.782
"command",0.523411764705882,0.391294117647059,0.546764705882353,0.537875,0.389625,0.555,0.537875,0.389625,0.555
"ailment",0.1076,0.6924,0.2708,0.1076,0.6924,0.2708,0.1076,0.6924,0.2708
"disease",0.168,0.71,0.2905,0.168,0.71,0.2905,0.168,0.71,0.2905
"illness",0.168,0.71,0.2905,0.168,0.71,0.2905,0.168,0.71,0.2905
"malady",0.0988,0.702,0.2654,0.0988,0.702,0.2654,0.0988,0.702,0.2654
"dissolution",0.234166666666667,0.534833333333333,0.4095,0.234166666666667,0.534833333333333,0.4095,0.234166666666667,0.534833333333333,0.4095
"chasm",0.277666666666667,0.587,0.362777777777778,0.300428571428571,0.530714285714286,0.353285714285714,0.300428571428571,0.530714285714286,0.353285714285714
"ditch",0.318333333333333,0.6155,0.4,0.318333333333333,0.6155,0.4,0.318333333333333,0.6155,0.4
"abyss",0.277666666666667,0.587,0.362777777777778,0.300428571428571,0.530714285714286,0.353285714285714,0.300428571428571,0.530714285714286,0.353285714285714
"paper",0.6057,0.3112,0.5586,0.60025,0.301,0.55975,0.60025,0.301,0.55975
"dosage",0.458,0.49,0.427,0.458,0.49,0.427,0.458,0.49,0.427
"bill",0.529071428571429,0.318642857142857,0.456928571428571,0.5418,0.3018,0.4446,0.5418,0.3018,0.4446
"drainage",0.238333333333333,0.392666666666667,0.278666666666667,0.248,0.412,0.2645,0.248,0.412,0.2645
"drought",0.275916666666667,0.267916666666667,0.28,0.242599999999967,0.293399999999943,0.274199999999953,0.262666666666665,0.272666666666664,0.280333333333331
"drouth",0.275916666666667,0.267916666666667,0.28,0.242599999999967,0.293399999999943,0.274199999999953,0.262666666666665,0.272666666666664,0.280333333333331
"aridness",0.204458333333333,0.310458333333333,0.2735,0.187799999999984,0.323199999999972,0.270599999999976,0.197833333333333,0.312833333333332,0.273666666666666
"powder",0.428,0.255772727272727,0.219954545454545,0.429199999999924,0.253699999999956,0.219299999999961,0.428375,0.255125,0.21975
"powdre",0.428,0.255772727272727,0.219954545454545,0.429199999999924,0.253699999999956,0.219299999999961,0.428375,0.255125,0.21975
"dust",0.469090909090909,0.255190082644628,0.208801652892562,0.480319999999725,0.258319999999841,0.206279999999861,0.472624999999999,0.256125,0.208
"cloth",0.635,0.19,0.345,0.635,0.19,0.345,0.635,0.19,0.345
"dwelling",0.737285714285714,0.243190476190476,0.553095238095238,0.753666666666667,0.265,0.561555555555556,0.734,0.2755,0.56225
"apartment",0.765,0.33,0.481,0.765,0.33,0.481,0.765,0.33,0.481
"issue",0.485941176470588,0.510588235294118,0.599235294117647,0.486142857142857,0.480571428571429,0.592142857142857,0.4858,0.5316,0.6042
"concern",0.546344537815126,0.564642857142857,0.61553781512605,0.535505494505494,0.518945054945055,0.638802197802198,0.531324675324675,0.53138961038961,0.606948051948052
"economics",0.583,0.434,0.771,0.583,0.434,0.771,0.583,0.434,0.771
"economic science",0.583,0.434,0.771,0.583,0.434,0.771,0.583,0.434,0.771
"economy",0.613315789473684,0.450631578947368,0.680210526315789,0.629285714285714,0.438857142857143,0.643714285714286,0.663,0.414,0.566666666666667
"education",0.6955,0.633,0.694,0.689333333333333,0.585333333333333,0.662666666666667,0.6955,0.633,0.694
"effect",0.584710526315789,0.611105263157895,0.607947368421053,0.582681818181818,0.613818181818182,0.606045454545455,0.5981,0.5932,0.6205
"clout",0.604666666666667,0.614666666666667,0.752,0.596,0.5905,0.716,0.596,0.5905,0.716
"ball",0.560260869565217,0.349,0.378391304347826,0.578722222222222,0.338444444444444,0.375666666666667,0.526083333333333,0.387166666666667,0.417
"egg",0.621763636363636,0.325636363636364,0.305472727272727,0.623947368421053,0.322666666666667,0.305035087719298,0.6351,0.3075,0.3028
"ballock",0.684,0.241,0.293,0.684,0.241,0.293,0.684,0.241,0.293
"bollock",0.684,0.241,0.293,0.684,0.241,0.293,0.684,0.241,0.293
"electronics",0.601444444444444,0.502222222222222,0.675111111111111,0.616666666666667,0.508333333333333,0.660666666666667,0.6395,0.5175,0.639
"employment",0.524,0.387714285714286,0.4715,0.541666666666667,0.411166666666667,0.527666666666667,0.5625,0.40975,0.51625
"application software",0.594,0.571,0.736,0.594,0.571,0.736,0.594,0.571,0.736
"applications software",0.594,0.571,0.736,0.594,0.571,0.736,0.594,0.571,0.736
"app",0.594,0.571,0.736,0.594,0.571,0.736,0.594,0.571,0.736
"enforcement",0.613826086956522,0.518695652173913,0.719304347826087,0.613,0.520875,0.72,0.613,0.520875,0.72
"application program",0.594,0.571,0.736,0.594,0.571,0.736,0.594,0.571,0.736
"ambiance",0.646,0.194,0.528,0.646,0.194,0.528,0.646,0.194,0.528
"entourage",0.584,0.3432,0.5036,0.594333333333333,0.318333333333333,0.507666666666667,0.5685,0.3805,0.4975
"environment",0.590363636363636,0.350272727272727,0.450181818181818,0.585142857142857,0.350142857142857,0.449428571428571,0.5995,0.3505,0.4515
"device",0.69,0.527,0.541,0.708333333333333,0.516333333333333,0.594,0.69,0.527,0.541
"corrosion",0.312,0.77,0.465,0.312,0.77,0.465,0.312,0.77,0.465
"ethical",0.756,0.31,0.6825,0.756,0.31,0.6825,0.756,0.31,0.6825
"appraisal",0.542,0.667,0.764,0.542,0.667,0.764,0.542,0.667,0.764
"estimate",0.542,0.667,0.764,0.542,0.667,0.764,0.542,0.667,0.764
"assessment",0.542,0.667,0.764,0.542,0.667,0.764,0.542,0.667,0.764
"experiment",0.543,0.6345,0.638,0.543,0.6345,0.638,0.543,0.6345,0.638
"blow",0.32544,0.759451428571429,0.642405714285714,0.318527777777778,0.747630952380952,0.630662698412698,0.33230303030303,0.728324675324675,0.618268398268398
"explode",0.257342857142857,0.858019047619048,0.726409523809524,0.261333333333333,0.841428571428571,0.700952380952381,0.252222222222222,0.856666666666667,0.722777777777778
"exposé",0.56999196489775,0.82998829976339,0.629991119097513,0.569999983197618,0.829999975533373,0.629999981428946,0.569999983197618,0.829999975533373,0.629999981428946
"exhibition",0.57,0.83,0.63,0.57,0.83,0.63,0.57,0.83,0.63
"display",0.604181818181818,0.713272727272727,0.600909090909091,0.6185,0.713166666666667,0.618166666666667,0.6076,0.7016,0.598
"exhibit",0.5315,0.7335,0.578,0.5315,0.7335,0.578,0.5315,0.7335,0.578
"fabric",0.5536,0.2279,0.368766666666667,0.556111111111111,0.228777777777778,0.372,0.5738,0.2414,0.4168
"family",0.728826086956522,0.342695652173913,0.636,0.7134,0.3282,0.607,0.737666666666667,0.329333333333333,0.629333333333333
"dynasty",0.968,0.383,0.643,0.968,0.383,0.643,0.968,0.383,0.643
"famine",0.083,0.554,0.328,0.083,0.554,0.328,0.083,0.554,0.328
"estate",0.781,0.327,0.297,0.781,0.327,0.297,0.781,0.327,0.297
"fee",0.5796,0.556,0.5374,0.615,0.59,0.549,0.615,0.59,0.549
"fen",0.2714,0.4406,0.2922,0.278,0.4445,0.3065,0.278,0.4445,0.3065
"acre",0.64219,0.36679,0.36199,0.662107142857143,0.354892857142857,0.366678571428571,0.644583333333333,0.339083333333333,0.420583333333333
"cinematographic film",0.812236111111111,0.514958333333333,0.533013888888889,0.811374999999033,0.51687499999941,0.530374999999346,0.810599999874922,0.518599999922699,0.527999999916237
"corporation",0.687294930875576,0.487953917050691,0.683769585253456,0.707714285714286,0.472383458646617,0.668601503759399,0.684961038961039,0.471662337662338,0.665402597402597
"enterprise",0.646054421768707,0.39669387755102,0.685421768707483,0.632619047619048,0.39447619047619,0.705269841269841,0.624081632653061,0.396040816326531,0.712632653061224
"company",0.645387755102041,0.45369387755102,0.726755102040816,0.609507936507936,0.408142857142857,0.73515873015873,0.624081632653061,0.396040816326531,0.712632653061224
"house",0.76427027027027,0.410108108108108,0.598189189189189,0.737,0.430357142857143,0.608285714285714,0.717454545454545,0.452818181818182,0.625545454545455
"establishment",0.665571428571429,0.494285714285714,0.686428571428571,0.665571428571429,0.494285714285714,0.686428571428571,0.665571428571429,0.494285714285714,0.686428571428571
"business firm",0.665571428571429,0.494285714285714,0.686428571428571,0.665571428571429,0.494285714285714,0.686428571428571,0.665571428571429,0.494285714285714,0.686428571428571
"fishery",0.704,0.48,0.272,0.704,0.48,0.272,0.704,0.48,0.272
"blister",0.49865,0.44415,0.3853,0.507,0.437909090909091,0.385090909090909,0.459285714285714,0.473571428571429,0.386285714285714
"flora",0.727785714285714,0.232142857142857,0.483142857142857,0.72575,0.241333333333333,0.480333333333333,0.695375,0.23675,0.45375
